,srch_id,date_time,site_id,visitor_location_country_id,visitor_hist_starrating,visitor_hist_adr_usd,prop_country_id,prop_id,prop_starrating,prop_review_score,prop_brand_bool,prop_location_score1,prop_location_score2,prop_log_historical_price,position,price_usd,promotion_flag,srch_destination_id,srch_length_of_stay,srch_booking_window,srch_adults_count,srch_children_count,srch_room_count,srch_saturday_night_bool,srch_query_affinity_score,orig_destination_distance,random_bool,comp1_rate,comp1_inv,comp1_rate_percent_diff,comp2_rate,comp2_inv,comp2_rate_percent_diff,comp3_rate,comp3_inv,comp3_rate_percent_diff,comp4_rate,comp4_inv,comp4_rate_percent_diff,comp5_rate,comp5_inv,comp5_rate_percent_diff,comp6_rate,comp6_inv,comp6_rate_percent_diff,comp7_rate,comp7_inv,comp7_rate_percent_diff,comp8_rate,comp8_inv,comp8_rate_percent_diff,click_bool,gross_bookings_usd,booking_bool
6028,431,2013-06-05 14:17:38,5,219,,,219,80251,5,5.0,1,4.55,0.074,0.0,24,395.0,0,18774,1,18,2,0,2,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
6029,431,2013-06-05 14:17:38,5,219,,,219,81465,4,4.5,1,4.43,0.0489,0.0,1,170.0,1,18774,1,18,2,0,2,0,,,0,,,,1.0,0.0,11.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
6030,431,2013-06-05 14:17:38,5,219,,,219,91687,4,4.5,1,4.76,0.1327,0.0,32,259.0,0,18774,1,18,2,0,2,0,,,0,,,,0.0,0.0,,1.0,0.0,7.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
6031,431,2013-06-05 14:17:38,5,219,,,219,98106,4,4.5,1,3.97,0.049,0.0,20,233.0,1,18774,1,18,2,0,2,0,,,0,,,,0.0,0.0,3.0,0.0,0.0,3.0,,,,0.0,0.0,3.0,,,,,,,0.0,0.0,3.0,0,,0
6032,431,2013-06-05 14:17:38,5,219,,,219,98457,4,4.5,0,4.79,0.11,0.0,22,259.0,0,18774,1,18,2,0,2,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,1,594.68,1
6033,431,2013-06-05 14:17:38,5,219,,,219,103353,4,4.5,1,4.79,0.126,0.0,30,280.0,0,18774,1,18,2,0,2,0,,,0,,,,,1.0,,,1.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
6034,431,2013-06-05 14:17:38,5,219,,,219,109650,4,4.0,1,4.39,0.0323,0.0,34,269.0,0,18774,1,18,2,0,2,0,,,0,,,,1.0,0.0,18.0,1.0,0.0,18.0,,,,1.0,0.0,18.0,,,,,,,1.0,0.0,18.0,0,,0
6035,431,2013-06-05 14:17:38,5,219,,,219,115213,4,4.5,1,4.68,0.0226,0.0,4,195.0,1,18774,1,18,2,0,2,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,1.0,0.0,33.0,,,,,,,0.0,0.0,,0,,0
6036,431,2013-06-05 14:17:38,5,219,,,219,124166,4,4.0,0,4.69,0.1994,0.0,19,229.0,1,18774,1,18,2,0,2,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
6037,431,2013-06-05 14:17:38,5,219,,,219,125053,4,4.5,1,4.67,0.1847,0.0,10,209.0,1,18774,1,18,2,0,2,0,,,0,,,,1.0,0.0,30.0,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
6038,431,2013-06-05 14:17:38,5,219,,,219,131344,5,5.0,1,4.58,0.1372,0.0,31,495.0,0,18774,1,18,2,0,2,0,,,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
6039,431,2013-06-05 14:17:38,5,219,,,219,136025,3,4.5,1,4.78,0.1446,0.0,35,219.0,0,18774,1,18,2,0,2,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
6040,431,2013-06-05 14:17:38,5,219,,,219,136880,4,4.5,1,4.56,0.124,0.0,28,249.0,0,18774,1,18,2,0,2,0,,,0,,,,-1.0,0.0,2.0,0.0,0.0,,,,,0.0,0.0,4.0,,,,,,,-1.0,0.0,4.0,0,,0
6041,431,2013-06-05 14:17:38,5,219,,,219,137042,4,4.5,1,4.77,0.1167,0.0,25,259.0,0,18774,1,18,2,0,2,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,,1.0,,,,,,,,0.0,0.0,,0,,0
6042,431,2013-06-05 14:17:38,5,219,,,219,137514,5,4.5,1,4.74,0.1835,0.0,13,269.0,1,18774,1,18,2,0,2,0,,,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
6043,432,2012-11-09 20:56:21,15,55,,,220,26868,5,4.0,1,4.16,0.4465,5.56,12,505.48,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6044,432,2012-11-09 20:56:21,15,55,,,220,31069,4,4.5,0,4.2,0.3811,5.31,6,351.3,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6045,432,2012-11-09 20:56:21,15,55,,,220,33425,4,4.0,1,4.2,0.2647,5.69,25,397.39,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6046,432,2012-11-09 20:56:21,15,55,,,220,35816,3,4.0,0,4.19,0.1698,5.56,8,211.41,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6047,432,2012-11-09 20:56:21,15,55,,,220,36160,5,4.5,1,2.08,0.064,5.88,10,1127.01,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6048,432,2012-11-09 20:56:21,15,55,,,220,36236,4,3.5,0,4.2,0.2815,5.31,24,201.88,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
6049,432,2012-11-09 20:56:21,15,55,,,220,37410,4,3.5,1,4.09,0.1815,5.18,19,391.03,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6050,432,2012-11-09 20:56:21,15,55,,,220,43755,4,4.0,1,2.77,0.1183,5.31,4,236.85,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6051,432,2012-11-09 20:56:21,15,55,,,220,44402,5,4.0,1,2.64,0.0913,5.72,3,267.05,1,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6052,432,2012-11-09 20:56:21,15,55,,,220,49069,4,2.5,0,4.16,0.412,5.31,21,252.74,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6053,432,2012-11-09 20:56:21,15,55,,,220,54354,4,4.5,0,4.19,0.442,5.31,27,392.62,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6054,432,2012-11-09 20:56:21,15,55,,,220,65244,4,2.5,0,4.14,0.3622,5.31,26,305.2,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6055,432,2012-11-09 20:56:21,15,55,,,220,66067,5,4.0,0,2.64,0.1024,5.72,28,357.65,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6056,432,2012-11-09 20:56:21,15,55,,,220,69488,4,4.0,1,4.13,0.2905,5.31,14,384.68,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6057,432,2012-11-09 20:56:21,15,55,,,220,70871,5,3.5,1,3.37,0.1141,5.94,9,858.37,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6058,432,2012-11-09 20:56:21,15,55,,,220,92838,4,0.0,0,4.17,,5.31,22,398.98,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6059,432,2012-11-09 20:56:21,15,55,,,220,100492,5,0.0,0,4.16,0.4221,5.72,13,642.19,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6060,432,2012-11-09 20:56:21,15,55,,,220,101521,4,4.5,0,3.81,0.1217,5.31,29,247.97,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6061,432,2012-11-09 20:56:21,15,55,,,220,104297,5,4.5,1,2.83,0.1014,5.72,20,538.87,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6062,432,2012-11-09 20:56:21,15,55,,,220,108994,5,5.0,0,4.2,0.4099,5.98,31,465.74,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6063,432,2012-11-09 20:56:21,15,55,,,220,110128,4,4.0,0,4.19,0.392,5.31,30,413.29,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6064,432,2012-11-09 20:56:21,15,55,,,220,114791,4,4.5,0,4.14,0.3855,5.41,18,284.53,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6065,432,2012-11-09 20:56:21,15,55,,,220,129732,4,4.0,0,4.2,0.352,5.22,15,254.33,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6066,432,2012-11-09 20:56:21,15,55,,,220,131426,4,4.0,0,2.48,0.0486,5.31,2,211.41,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6067,432,2012-11-09 20:56:21,15,55,,,220,138001,4,4.0,0,3.74,0.121,5.46,7,247.97,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6068,432,2012-11-09 20:56:21,15,55,,,220,139099,4,0.0,0,4.11,0.3184,5.31,1,470.51,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6069,432,2012-11-09 20:56:21,15,55,,,220,139784,4,3.0,1,4.14,0.3372,5.31,16,391.03,0,21182,6,242,5,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6070,433,2012-11-28 12:44:30,5,219,3.17,146.56,219,15328,3,4.5,1,1.1,0.059,4.86,19,105.0,0,21089,1,1,2,0,1,1,,180.73,0,,,,0.0,0.0,,-1.0,0.0,29.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,1,118.04,1
6071,433,2012-11-28 12:44:30,5,219,3.17,146.56,219,15875,3,4.5,1,2.3,0.1845,4.7,7,129.0,0,21089,1,1,2,0,1,1,,174.64,0,,,,,,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
6072,433,2012-11-28 12:44:30,5,219,3.17,146.56,219,21774,3,4.5,1,1.95,0.125,5.15,14,133.0,0,21089,1,1,2,0,1,1,,177.87,0,,,,0.0,0.0,,-1.0,0.0,3.0,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
6073,433,2012-11-28 12:44:30,5,219,3.17,146.56,219,31107,3,4.5,1,2.3,0.1858,4.85,9,139.0,0,21089,1,1,2,0,1,1,,174.67,0,,,,,,,-1.0,0.0,12.0,,,,-1.0,0.0,12.0,,,,,,,-1.0,0.0,12.0,0,,0
6074,433,2012-11-28 12:44:30,5,219,3.17,146.56,219,51772,3,4.5,0,1.95,0.0905,4.87,3,108.0,0,21089,1,1,2,0,1,1,,178.65,0,,,,,,,,1.0,,,,,,,,,,,,,,,,,0,,0
6075,433,2012-11-28 12:44:30,5,219,3.17,146.56,219,52458,2,4.5,1,2.3,0.292,4.72,20,100.0,0,21089,1,1,2,0,1,1,,174.73,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
6076,433,2012-11-28 12:44:30,5,219,3.17,146.56,219,56311,2,3.5,1,0.0,0.0257,4.51,15,95.0,0,21089,1,1,2,0,1,1,,173.84,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
6077,433,2012-11-28 12:44:30,5,219,3.17,146.56,219,60139,2,3.0,1,2.3,0.2702,4.25,6,47.0,1,21089,1,1,2,0,1,1,,175.03,0,,,,,-1.0,,,-1.0,,,,,,-1.0,,,,,,,,,-1.0,,0,,0
6078,433,2012-11-28 12:44:30,5,219,3.17,146.56,219,60624,3,3.5,0,2.3,0.1506,4.7,10,89.0,0,21089,1,1,2,0,1,1,,175.17,0,,,,-1.0,0.0,21.0,-1.0,0.0,21.0,,,,,,,,,,,,,-1.0,0.0,19.0,0,,0
6079,433,2012-11-28 12:44:30,5,219,3.17,146.56,219,97269,3,3.5,1,2.3,0.2797,4.71,2,109.0,0,21089,1,1,2,0,1,1,,174.72,0,,,,-1.0,0.0,15.0,-1.0,0.0,15.0,,,,0.0,0.0,,,,,,,,-1.0,0.0,15.0,0,,0
6080,433,2012-11-28 12:44:30,5,219,3.17,146.56,219,102659,2,4.5,1,1.1,0.0246,4.51,18,99.0,0,21089,1,1,2,0,1,1,,180.43,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,0,,0
6081,433,2012-11-28 12:44:30,5,219,3.17,146.56,219,108095,2,3.0,1,1.95,0.1907,4.37,8,75.0,1,21089,1,1,2,0,1,1,,177.81,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
6082,433,2012-11-28 12:44:30,5,219,3.17,146.56,219,108359,0,4.5,1,1.1,0.055,4.52,21,85.0,0,21089,1,1,2,0,1,1,,180.58,0,,,,1.0,0.0,8.0,1.0,0.0,8.0,,,,,,,,,,,,,1.0,0.0,8.0,0,,0
6083,433,2012-11-28 12:44:30,5,219,3.17,146.56,219,117598,3,4.5,1,1.95,0.1336,4.98,16,149.0,0,21089,1,1,2,0,1,1,,177.75,0,,,,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,,,,,,0.0,0.0,,0,,0
6084,433,2012-11-28 12:44:30,5,219,3.17,146.56,219,118903,2,3.5,1,2.3,0.3479,4.63,1,69.0,0,21089,1,1,2,0,1,1,,174.9,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
6085,433,2012-11-28 12:44:30,5,219,3.17,146.56,219,126749,3,3.0,1,2.3,0.3532,4.56,4,85.0,0,21089,1,1,2,0,1,1,,174.9,0,,,,1.0,0.0,5.0,0.0,0.0,,,,,-1.0,0.0,6.0,,,,,,,-1.0,0.0,6.0,0,,0
6086,433,2012-11-28 12:44:30,5,219,3.17,146.56,219,127171,2,4.0,1,1.95,0.0939,4.37,13,80.0,0,21089,1,1,2,0,1,1,,178.08,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
6087,433,2012-11-28 12:44:30,5,219,3.17,146.56,219,135604,3,4.5,1,1.95,0.1819,4.87,12,109.0,0,21089,1,1,2,0,1,1,,177.89,0,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,0.0,0.0,,0,,0
6088,434,2013-06-01 13:58:52,14,9,,,9,1483,3,5.0,0,2.4,0.015,4.67,35,55.9,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
6089,434,2013-06-01 13:58:52,14,9,,,9,5528,3,0.0,0,5.2,0.2938,4.67,29,59.76,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
6090,434,2013-06-01 13:58:52,14,9,,,9,7348,3,4.5,0,5.3,0.378,4.67,8,55.9,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
6091,434,2013-06-01 13:58:52,14,9,,,9,7511,3,5.0,0,5.09,0.1495,4.67,14,50.12,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
6092,434,2013-06-01 13:58:52,14,9,,,9,8044,3,4.0,0,5.28,0.4548,3.67,25,54.94,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
6093,434,2013-06-01 13:58:52,14,9,,,9,10182,3,,0,5.23,,4.67,22,40.48,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
6094,434,2013-06-01 13:58:52,14,9,,,9,19976,3,0.0,0,5.3,,4.67,27,45.3,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
6095,434,2013-06-01 13:58:52,14,9,,,9,24425,3,0.0,0,5.24,0.5616,4.67,34,64.58,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6096,434,2013-06-01 13:58:52,14,9,,,9,24567,3,4.5,0,5.27,0.4643,4.67,9,53.98,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,1.0,0.0,5.0,,,,,,,,,,0,,0
6097,434,2013-06-01 13:58:52,14,9,,,9,25401,3,3.0,0,4.61,0.0544,4.67,33,26.02,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
6098,434,2013-06-01 13:58:52,14,9,,,9,34881,4,4.0,0,2.56,0.0193,3.66,15,40.48,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6099,434,2013-06-01 13:58:52,14,9,,,9,40790,3,4.0,0,5.23,0.477,4.67,30,50.12,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,1.0,0.0,10.0,,,,,,,,,,0,,0
6100,434,2013-06-01 13:58:52,14,9,,,9,44310,3,0.0,0,5.26,,3.73,28,34.7,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
6101,434,2013-06-01 13:58:52,14,9,,,9,44809,3,0.0,0,5.29,0.4163,4.67,24,64.58,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6102,434,2013-06-01 13:58:52,14,9,,,9,62037,3,3.0,0,5.23,0.372,4.67,3,59.76,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6103,434,2013-06-01 13:58:52,14,9,,,9,66533,3,0.0,0,5.23,0.4882,4.67,21,46.27,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
6104,434,2013-06-01 13:58:52,14,9,,,9,77397,3,4.0,0,5.23,0.1852,3.78,26,54.94,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
6105,434,2013-06-01 13:58:52,14,9,,,9,79887,3,4.0,0,5.27,0.5008,4.67,20,26.99,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
6106,434,2013-06-01 13:58:52,14,9,,,9,79981,3,3.0,0,5.23,0.5126,4.18,12,68.43,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,-1.0,0.0,11.0,,,,,,,,,,0,,0
6107,434,2013-06-01 13:58:52,14,9,,,9,83596,3,3.0,0,5.26,0.5662,4.67,32,62.65,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
6108,434,2013-06-01 13:58:52,14,9,,,9,90798,3,4.5,1,5.23,0.4891,4.35,6,59.76,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,1,60.0,1
6109,434,2013-06-01 13:58:52,14,9,,,9,91565,3,3.0,0,4.73,0.0424,4.67,10,66.51,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6110,434,2013-06-01 13:58:52,14,9,,,9,94263,3,4.5,0,5.23,0.1661,4.24,7,70.36,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
6111,434,2013-06-01 13:58:52,14,9,,,9,104241,3,0.0,0,5.24,0.5223,4.67,31,64.58,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,-1.0,0.0,15.0,,,,,,,,,,0,,0
6112,434,2013-06-01 13:58:52,14,9,,,9,107983,3,0.0,0,4.32,0.048,4.67,4,38.55,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6113,434,2013-06-01 13:58:52,14,9,,,9,110306,3,4.0,0,5.23,0.5163,4.67,16,40.48,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
6114,434,2013-06-01 13:58:52,14,9,,,9,114116,3,5.0,0,5.06,0.0765,4.19,1,51.08,1,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,-1.0,0.0,6.0,,,,,,,,,,0,,0
6115,434,2013-06-01 13:58:52,14,9,,,9,117836,3,4.0,0,4.11,0.0351,3.47,19,32.77,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,1.0,0.0,6.0,,,,,,,,,,0,,0
6116,434,2013-06-01 13:58:52,14,9,,,9,125602,3,3.5,0,2.89,0.023,4.67,2,45.3,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6117,434,2013-06-01 13:58:52,14,9,,,9,128609,3,4.0,0,4.84,0.0846,4.67,18,34.7,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
6118,434,2013-06-01 13:58:52,14,9,,,9,133493,3,4.0,0,5.26,0.4594,4.67,13,63.61,0,26837,1,6,2,1,1,1,,,0,,,,,,,,,,,,,0.0,0.0,,,,,,,,,,,0,,0
6119,435,2013-02-04 06:49:42,5,219,,,219,15397,3,5.0,1,1.1,0.2935,5.18,3,139.0,0,27429,1,35,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6120,435,2013-02-04 06:49:42,5,219,,,219,22326,0,3.0,1,1.79,0.0898,4.35,4,71.0,0,27429,1,35,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6121,435,2013-02-04 06:49:42,5,219,,,219,41255,3,4.5,1,2.3,,5.23,7,119.0,0,27429,1,35,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6122,435,2013-02-04 06:49:42,5,219,,,219,58412,4,5.0,1,0.69,,4.75,8,100.0,0,27429,1,35,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6123,435,2013-02-04 06:49:42,5,219,,,219,75359,3,4.5,1,1.95,,5.05,17,145.0,0,27429,1,35,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6124,435,2013-02-04 06:49:42,5,219,,,219,78421,0,4.0,1,2.4,,4.84,21,72.0,0,27429,1,35,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6125,435,2013-02-04 06:49:42,5,219,,,219,78598,3,3.5,0,0.0,0.2189,5.18,2,79.0,0,27429,1,35,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6126,435,2013-02-04 06:49:42,5,219,,,219,86097,3,4.5,1,0.0,,4.51,13,129.0,0,27429,1,35,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6127,435,2013-02-04 06:49:42,5,219,,,219,92487,3,5.0,1,0.0,,4.51,19,110.0,0,27429,1,35,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6128,435,2013-02-04 06:49:42,5,219,,,219,95077,3,4.5,1,1.61,0.3981,5.18,1,135.0,0,27429,1,35,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6129,435,2013-02-04 06:49:42,5,219,,,219,99153,3,4.5,1,1.1,,4.93,18,119.0,0,27429,1,35,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6130,435,2013-02-04 06:49:42,5,219,,,219,112315,3,4.5,1,2.2,,4.85,9,93.0,0,27429,1,35,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6131,435,2013-02-04 06:49:42,5,219,,,219,115172,0,4.0,0,1.39,,4.36,20,48.0,0,27429,1,35,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6132,435,2013-02-04 06:49:42,5,219,,,219,124444,3,4.0,1,1.61,,5.09,11,91.0,0,27429,1,35,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6133,435,2013-02-04 06:49:42,5,219,,,219,125752,3,2.0,1,0.0,,4.51,14,125.0,0,27429,1,35,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6134,435,2013-02-04 06:49:42,5,219,,,219,130753,3,3.5,1,1.1,,4.69,6,80.0,0,27429,1,35,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,1,86.32,1
6135,435,2013-02-04 06:49:42,5,219,,,219,134313,2,4.5,1,1.61,,4.54,12,85.0,0,27429,1,35,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6136,435,2013-02-04 06:49:42,5,219,,,219,138373,2,3.5,1,1.39,,4.32,15,44.0,0,27429,1,35,2,0,1,0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6137,436,2013-05-02 15:24:41,15,55,,,215,20371,4,4.0,0,1.95,0.0208,5.41,10,142.92,0,27134,7,117,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6138,436,2013-05-02 15:24:41,15,55,,,215,42841,4,5.0,0,0.69,,5.41,12,248.56,0,27134,7,117,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6139,436,2013-05-02 15:24:41,15,55,,,215,43592,4,4.0,0,1.1,0.0119,5.41,7,156.91,0,27134,7,117,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6140,436,2013-05-02 15:24:41,15,55,,,215,66586,4,0.0,0,2.08,0.0831,5.41,4,197.3,1,27134,7,117,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6141,436,2013-05-02 15:24:41,15,55,,,215,68606,4,4.5,1,2.2,0.2452,5.46,2,191.08,0,27134,7,117,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,1,,0
6142,436,2013-05-02 15:24:41,15,55,,,215,69928,4,4.0,1,1.79,0.0445,5.41,9,260.99,0,27134,7,117,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6143,436,2013-05-02 15:24:41,15,55,,,215,89245,4,0.0,0,0.0,,5.41,8,349.54,0,27134,7,117,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6144,436,2013-05-02 15:24:41,15,55,,,215,89738,4,5.0,0,2.08,0.0915,5.41,3,226.81,1,27134,7,117,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
6145,436,2013-05-02 15:24:41,15,55,,,215,115416,4,4.0,1,0.69,0.0059,5.41,6,326.24,0,27134,7,117,2,0,1,0,,,1,,,,,,,,,,,,,,,,,,,,,,,,,0,,0
